name,x,y,time_in,time_out
joimhtdp,0.725,0.12500000000000003,941,1510
iokvsxdl,0.886,0.264,417,926
jdtcnvqh,0.792,0.05799999999999997,178,406
fakubyml,0.619,0.231,999,1121
fbixruub,1.0,0.121,919,1598
xryixysq,0,0.888,682,1223
cviqdaaw,0.768,0.08199999999999999,60,911
fvrwfjtf,0.27,0.88,683,1982
pyoykgbg,0.501,0.649,218,1299
kroxqvup,0.484,0.666,100,287
zjpvudbx,0.764,0.386,24,1029
qcbgfinv,0.28400000000000003,0.866,611,1601
tztbtnks,0.419,0.731,379,1651
xidbrtqy,0.8210000000000001,0.329,461,1160
qxcumxax,0.147,0.703,512,1876
wqgvbtlr,0.018000000000000044,0.832,771,1686
vazmyhke,0.013,0.837,7,1092
iyzgafwg,0.624,0.226,905,922
pfmthnil,0.5660000000000001,0.584,37,1489
xgoclolw,0.331,0.8190000000000001,714,1190
fdpgzrib,0.46,0.39,470,843
fxgfbkjh,0.784,0.366,678,1186
dbiqbltz,0.22,0.93,771,947
gmpfekqt,0.993,0,879,1106
ldcuggfs,0.555,0.595,246,1528
zufwibor,0.834,0.316,329,370
dkbjpfbr,0.23199999999999996,0.918,580,1783
gcolaeeq,1.0,0.14,923,1182
jaxwshqu,0.094,1.0,893,991
avwviaue,0.585,0.5650000000000001,341,1925
kfpsubdc,1.0,0.076,655,1103
isudkeck,0,0.864,433,1520
ehxnjigc,0.12200000000000003,0.728,684,1538
ixxdidst,0.158,0.992,628,1908
ootwkzxh,0.413,0.737,31,374
xszusqmj,0.421,0.729,560,1782
oqieppzz,0.926,0,560,1839
xedugywq,0.637,0.513,51,1183
alkxqvix,0.787,0.363,514,1761
tpensslo,0.17,0.98,635,1100
bpqlzsxt,0.636,0.214,216,1377
efovgjei,0.517,0.333,300,757
epbrczks,0.472,0.678,538,1605
jyibmnps,0.586,0.264,986,1110
imfeuvlg,0.999,0.151,666,1948
zhbskwdz,1.0,0.109,449,677
ktwbweaj,0.317,0.533,509,966
mkapgkeb,0.575,0.275,418,1594
iljyxsud,0.031,1.0,674,1048
uiqwczid,0.741,0.109,905,1072
qbiewfih,0.872,0,142,1025
mkbxnfis,0.902,0.248,893,1721
lwscjpey,0.388,0.462,740,1639
rqgptazc,0.31599999999999995,0.534,825,942
kzvrazum,0.03500000000000006,0.815,573,1980
qqotduzy,0.876,0.274,158,316
trzwcxqx,0.378,0.772,565,1852
ktexkjve,0,0.999,702,795
weydfabw,0.767,0.383,58,1191
jfyoqhth,0.99,0.16,745,1476
hnxjszxa,0.864,0.286,63,305
jzltpxqd,0.425,0.42499999999999993,789,1747
esowtase,0.136,1.0,665,1506
gyogpnix,0.17500000000000002,0.975,424,1294
xrrneuya,1.0,0.126,398,850
zzwoimat,0.054,0.7959999999999999,539,777
aekfiibi,0.835,0.31500000000000006,429,1957
apaxynmc,0.882,0,107,1272
sltfuulp,0.774,0.07599999999999998,464,1044
fnhdvckg,0.535,0.315,969,1550
xnjcckef,0.553,0.597,823,1277
glcjseru,0.509,0.341,790,1727
vdzzqvpz,0.34199999999999997,0.808,605,947
zbivfeel,0.907,0.243,582,1891
omzphclb,0.865,0.28500000000000003,528,1859
ylfvfuas,0.9450000000000001,0.205,115,311
ieirorug,0.538,0.612,484,1480
otwogacr,0.816,0.3340000000000001,897,1875
mtqrxopk,0.796,0.354,518,1663
knrgvnoo,0.6789999999999999,0.171,586,1489
xivquaza,0.044,0.8059999999999999,547,752
qzyaclsn,0.876,0.274,333,1820
vmqxxtoo,0.569,0.281,765,1806
nacxaikh,0.229,0.921,429,1774
mlnwjozv,0.773,0.377,25,398
pgqmgqjl,0.758,0.092,999,1046
pnncnrns,0.477,0.673,74,1791
fcorqzzo,0.162,0.688,383,1600
isecwcwu,0.502,0.648,514,1529
jzikwooy,0.006,1.0,553,1952
qdihwpvw,0.633,0.517,890,1910
vulxghsc,0.518,0.632,982,1324
ccbygnup,0.5,0.65,972,1530
kjdlwsxn,1.0,0.144,103,309
qpsssgut,0,0.871,787,1594
qcddtigk,0.77,0.08,905,986
qteticvm,0.711,0.13900000000000004,187,1943
vcdsvagr,0.551,0.599,556,1767
kpozfesl,0.584,0.5660000000000001,296,319
ogfklcax,0.20199999999999999,0.648,834,1185
hnzakdjm,0,0.895,311,1660
onnolibz,0.33799999999999997,0.812,559,777
lllmbkof,0.69,0.16,849,1333
baeipmfs,0.779,0.07099999999999998,931,1762
zqahdnfp,0.327,0.523,627,1114
cqsqouvc,0.809,0.34099999999999997,585,1449
appcjzvi,0.922,0.22799999999999995,68,263
meqznfrp,0.776,0.074,508,1396
eixwnwuf,0.691,0.15900000000000006,681,956
degbbusn,0.9380000000000001,0.212,286,1884
dhzpgbkh,0.04799999999999996,0.802,732,1072
kmuptyag,0,0.952,904,1032
vquqoigl,0.929,0,586,1039
ujzfuboe,0.385,0.765,522,641
ihfxaijc,0.20100000000000004,0.949,926,1029
bbaifuwz,0.399,0.751,929,1056
fstvgpzf,0.709,0.441,405,1353
adgomvsn,0.987,0,251,1232
gsamcqkr,0.30999999999999994,0.54,963,1958
zmyfoqzc,0.3360000000000001,0.814,232,1534
vsityllj,0.148,1.0,800,902
axvomlul,0.58,0.5700000000000001,723,1665
rlpkfhrl,0.32200000000000006,0.828,363,1580
znofmurn,0.896,0.254,649,1977
gaauyycz,0.345,0.805,318,985
jcxjpsye,0.9580000000000001,0.192,849,1350
iguaqirw,0.277,0.573,827,1539
bfcukmuk,0.21899999999999994,0.931,393,810
jrjcozkg,0.2919999999999999,0.558,124,1354
kzrbovuh,0.18400000000000002,0.966,366,791
tupurhcf,1.0,0.015,888,1527
xitaprtg,0.956,0.19400000000000003,312,416
zyivaupc,0.398,0.452,185,295
ljmlqqae,0.543,0.607,839,873
mndsnmyx,0.05,0.7999999999999999,501,1191
couqnhle,0.164,0.986,684,1350
dzgodvqg,0.362,0.488,678,781
nagzmgdg,0.767,0.08299999999999999,843,1547
fqzckena,0.947,0.203,608,1704
icjpndok,0.33999999999999997,0.51,237,1643
fpyyyhwj,0.419,0.731,225,974
fxgkflvb,0,0.972,127,577
zfpujapk,0.37,0.78,499,1545
kchmzzji,0.831,0.31900000000000006,242,1317
rrabkoip,0.31100000000000005,0.839,512,690
btmxybtr,0.009,1.0,803,1824
glzfenos,0.971,0.179,574,749
utvauygu,0.44999999999999996,0.4,241,849
jpfnlmua,0.609,0.24100000000000002,946,1955
pyafxgao,0,0.876,430,487
corgsivr,0.705,0.44500000000000006,462,1884
kumjvikp,0.557,0.293,121,1131
rdnmzunj,0.479,0.371,65,946
ekeafbjz,0.827,0.023000000000000048,6,1297
zsjewjjw,0.446,0.404,465,1453
vrykynts,0.216,0.634,357,1492
shrbxbsk,0.355,0.495,540,1944
etmbmlmy,0,0.863,65,370
sehnmjvs,0.258,0.592,670,1699
pzfxrpkk,0.346,0.804,312,1404
evedxmus,0.251,0.899,354,1308
wbxnnvvh,0.624,0.226,421,1683
egwnnsnj,0.934,0.21599999999999994,609,1971
xldoczkb,0.919,0.23099999999999996,595,1131
hkwzgihs,0.788,0.362,423,1345
jieqlhiz,0.03600000000000006,0.814,278,916
ofehijqx,0.12,0.73,394,1306
ytbxurqq,0.921,0.229,127,1718
ysujkdkj,0.691,0.159,459,1527
htxfcqcw,0.316,0.834,330,1997
wkrsbyxq,1.0,0.044,77,608
jkkhypsl,0.848,0.002,719,1253
bvhmqxha,0.9390000000000001,0.211,530,1503
owjzlwgd,1.0,0.108,614,752
wunigdia,0,0.856,482,596
ixjiobii,0.16,0.99,421,880
foyjspig,0.11900000000000002,0.731,982,1594
zgnulifi,0.21899999999999994,0.931,393,975
pduvvikb,0.4169999999999999,0.433,201,1049
lqpytuag,0.966,0,184,1407
lcccaadt,0.4149999999999999,0.435,691,1870
wixccwti,1.0,0.135,992,1444
iexdvlch,0.203,0.6469999999999999,761,1420
vryfzjsx,0.6689999999999999,0.181,654,1764
tnssfspa,0.5279999999999999,0.322,174,299
vtmmgygg,0.879,0.271,604,1580
kunmjmyc,0.526,0.624,295,964
hybrexah,0.17599999999999996,0.674,907,1239
fodjnflf,0.666,0.484,361,1298
havwddmx,0.642,0.508,484,929
umejuajg,0.29400000000000004,0.856,194,324
ryapsavh,0.18300000000000002,0.967,796,1329
vyinlpph,0.556,0.594,561,1899
itgacoly,0.31799999999999995,0.532,408,1919
xgrmpvdj,0.486,0.664,888,1690
ncyphsuc,0.8,0.35,232,686
ztomjxau,0.267,0.583,128,1549
tfcjvumm,0.626,0.524,874,1797
kjlfvluh,0.9580000000000001,0.192,333,1738
diswtvvy,0.05,1.0,324,911
rcsbsguu,0.875,0.275,741,1830
vnvusizw,0.103,0.747,732,1694
rrvnczpt,0.43000000000000005,0.72,532,655
otuwdyfo,0.07,0.7799999999999999,610,1790
fagprhym,1.0,0.044,877,1746
dsrlkumk,0.07299999999999998,0.777,104,146
nyrumnqn,0.077,1.0,341,1579
qsakzhre,0.521,0.32899999999999996,71,324
cycbvezj,0.29799999999999993,0.552,753,1323
xzergnbu,0.291,0.559,555,923
qlqofuzo,0.9600000000000001,0.19,162,733
agkddlmt,0.255,0.595,526,1160
uuyytvtl,0.619,0.231,501,1472
rxxxqzdd,0.817,0.03300000000000006,271,1076
axbpibtr,0.072,1.0,165,193
wjeoizde,0.766,0.084,466,1081
pdkxglof,0.219,0.631,679,1101
rhrnsczl,0.816,0.03400000000000006,692,853
esiksdwl,0.174,0.676,892,1642
zbcdcxxs,0.5519999999999999,0.298,795,877
gdavvusq,0.923,0.227,408,1592
hjlkeflj,0.036,0.814,108,1846
ldrrqinj,0.098,0.752,678,1763
sceuhjtu,0.043,0.8069999999999999,899,1094
fvuxswmb,1.0,0.023,860,865
qrurxfwp,0.644,0.506,366,757
jcechlmm,0.554,0.596,978,1490
qmumlvxm,0.915,0,681,731
duayqhib,0.322,0.828,328,971
uisotsus,0.785,0.365,410,1687
xtjntdxr,0.34199999999999997,0.808,568,1626
ogimxalt,0.08499999999999999,0.765,849,933
wkkbdsix,0.43100000000000005,0.719,264,526
zjysftpm,0.618,0.532,767,1336
gogpkztb,0.279,0.871,883,1426
dnzbwpyx,0,0.988,280,725
ycjtmdzm,0.642,0.208,134,376
poyjoiuh,0,0.987,672,1162
eaizornu,0.8089999999999999,0.041,163,1291
spuqtsyu,0.991,0.159,981,1756
dkkjnkxq,0.44,0.7100000000000001,715,1090
vuawlglo,0.273,0.577,543,1637
grmwaupc,0.122,0.728,278,466
cumfxgbg,0.523,0.627,537,1931
wpnacamz,0.646,0.504,868,1691
ckkhcjld,0.0030000000000000304,0.847,831,1254
mfsdduyg,0.439,0.4109999999999999,253,661
rkudiyhu,0.781,0.06899999999999998,625,631
vcekuzvf,0.496,0.354,110,1830
xhkmuaka,0.027000000000000052,0.823,169,547
zczsbuja,0.694,0.45600000000000007,962,1838
trygamch,0.02500000000000005,0.825,268,513
vpkapfvy,0.478,0.672,18,1884
rsxgwvxs,0.743,0.407,545,1477
fpfbjtzl,0.4069999999999999,0.443,781,1030
ddlghhqd,0,0.864,210,1071
nynyhivb,0.002,0.848,787,1223
xnjgafcj,0.0020000000000000295,0.848,191,1447
swwxrkuu,1.0,0.135,359,1540
ldgwifen,0.44300000000000006,0.707,419,1055
fklczazz,0.761,0.389,721,1994
dcrxhmxz,0.619,0.231,350,855
naelawpk,0.984,0.166,445,1458
xstasgcr,0.548,0.602,967,1330
lvktjrjw,0.284,0.566,193,748
ceojnzcl,0.791,0.359,755,1144
vxkjhcdg,0.053,0.7969999999999999,949,1648
teqseuru,1.0,0.08,140,1247
ponpwpjz,0.006,1.0,431,1804
ciilerht,0.778,0.372,459,555
taspoept,0.192,0.9580000000000001,85,640
vfqgqtor,0.11000000000000001,0.74,988,1386
ybuvhjgw,0.079,1.0,815,1892
xorsltuw,0.56,0.59,306,1724
kmkbneaf,0.668,0.18199999999999997,309,1060
sxtwottb,0.352,0.798,916,1454
mgcmpxml,0.213,0.637,737,1034
ewvzreqi,0.04,0.8099999999999999,993,1861
vyhprgam,0.931,0.219,259,1025
lssjipzn,0.64,0.21,287,1686
sazrybpw,0.5459999999999999,0.304,374,684
bzytksja,0.254,0.596,199,1308
pvftagxh,0.741,0.409,51,283
kylwwaqw,0,0.859,291,1492
nqsvxaqi,0.235,0.915,681,1686
wwnlesjd,0.649,0.501,629,788
vekavjdc,0.833,0.017,303,957
yvtxasei,0.703,0.44700000000000006,403,1319
ouqezkin,0.9480000000000001,0.202,655,1720
djeynrkd,0.4,0.44999999999999996,988,1222
tbxdilka,0.665,0.485,981,1540
eynrioqe,0.7180000000000001,0.432,814,1586
gawxoksz,0.588,0.262,831,1590
hwwtqynx,1.0,0.08,269,1721
smdipyhj,0.145,0.705,258,1902
zsrmvcdk,0.564,0.286,409,1949
ffulnypp,0.901,0,138,1273
vlurepqm,0.657,0.493,41,1658
thcgfhfh,0.361,0.789,624,1339
btgcdveu,0.19900000000000004,0.951,143,1792
zvuqsuuw,0.244,0.606,390,880
xniaxwuc,0.817,0.3330000000000001,799,1604
pbnjgxer,0.263,0.887,999,1535
biteczky,0.009,1.0,543,1142
bhvmdnko,1.0,0.047,297,1050
ndegjwtk,0.84,0.31,200,1501
xvoyrxdp,0.488,0.362,354,1560
zwduipzr,0.24199999999999997,0.908,1000,1453
ehhefdsj,0.24400000000000002,0.606,91,1326
zgeuwyyi,0.04699999999999996,0.803,728,1800
ixqmraci,0.428,0.7220000000000001,333,541
tvvdogrh,0.849,0.0010000000000000286,778,1289
vvkttiai,0.484,0.666,741,1353
cvafsguq,0.21,0.9400000000000001,265,968
alndsloa,0.92,0.23,450,1983
gccidiku,0.5860000000000001,0.564,887,1352
gbncpupe,0.584,0.5660000000000001,749,1820
aotpivcv,0.331,0.519,349,1760
wxrzsexu,0.932,0.21799999999999994,875,1213
zczwofbz,0.647,0.503,861,1418
qdejoiaz,0.992,0.158,596,810
dgvddfgr,0.16499999999999995,0.685,266,1150
ogsivvvv,0,0.855,381,1091
zgcommuq,0.904,0,596,1087
mfxnvwbx,0.729,0.421,743,1818
rqgkyorf,0.21699999999999994,0.933,397,400
abkjyndz,0.6769999999999999,0.173,548,1460
eepgxhty,0.83,0.020000000000000046,979,991
svaratkh,0.113,0.737,542,1189
apnyddoe,0.127,0.723,560,1594
udcwcewn,0.618,0.532,133,384
ydtxxozf,0.695,0.15500000000000005,483,1571
tvjzkbmx,0.852,0.298,418,562
mhyxagkn,0.971,0.17900000000000002,439,593
jkbrugix,0.562,0.2879999999999999,292,318
uynvenfz,0.15700000000000006,0.693,420,600
scwbbnao,0.69,0.16,8,1913
rnfrcphm,0.224,0.926,442,1961
fndbuyos,0.355,0.795,347,1932
bltmiirz,0.582,0.268,148,593
pmmcvubb,0.14900000000000005,0.701,570,1295
mlikriiu,1.0,0.101,650,1295
jbhyzczr,0.701,0.44900000000000007,59,1654
prxpzogl,0.28200000000000003,0.868,325,1260
vaqwkgzq,0,0.872,310,1458
ygsgkfpy,0.604,0.246,30,1534
cbkboybo,0.736,0.114,458,1926
iqrrpqwr,0.041,1.0,243,1132
lwlyebgk,0.849,0.001,974,1489
bogzotzj,0.44699999999999995,0.403,453,854
vtaovxrh,0.155,0.695,804,1155
rkxwlaod,0.831,0.019,467,1963
qitpojnq,1.0,0.086,94,1937
cbvtanth,0.4580000000000001,0.692,805,930
zohpddbs,0.489,0.661,289,784
igkahijj,1.0,0.028,650,1169
ixloiupf,0.118,0.732,449,1393
igyrhjxu,1.0,0.011,84,812
ooygildv,0.201,0.6489999999999999,197,1087
nzkpqbya,0.367,0.483,571,1517
pzqssjlu,0.037,0.813,856,1712
tlwzqwov,0.098,0.752,921,1296
lahaczxh,0.963,0,665,920
kdbljjzp,0.253,0.897,228,1614
egelbiiz,0.436,0.7140000000000001,548,1984
zfzfyfbh,0,0.956,899,1728
isfxucwu,0.9410000000000001,0.209,93,1387
bjllbfta,0.252,0.598,982,1074
zkzdobza,0.355,0.795,227,1592
metydtnu,0.634,0.216,790,1087
zdbjhjvm,0.30400000000000005,0.846,102,1576
mggvxoyo,0.030000000000000054,0.82,261,264
igjgtyqh,0.662,0.488,510,1245
lhmteegk,0.846,0.30400000000000005,491,834
roucndnu,0.568,0.5820000000000001,893,1792
fumjjkiv,0.914,0.236,558,812
xmgtjmix,0.344,0.506,69,1287
iymgosjs,0.33099999999999996,0.519,441,908
remxlzdz,0.406,0.444,557,620
sfhtjtua,0.594,0.256,675,1305
eogzkzfx,0.44200000000000006,0.408,71,412
spbktqxs,0.18999999999999997,0.66,527,1888
xuzvjhkl,0,0.911,857,1682
uyuvkpju,0.89,0.26,960,1252
ecppeath,0,0.989,753,1557
zthzpjvi,0.44499999999999995,0.405,403,749
nhutfacm,0.473,0.377,19,1209
szctcdnv,1.0,0.038,446,1592
iqawseqm,0.29400000000000004,0.856,181,1555
udxcbjqm,0.353,0.497,559,850
wljpglyi,0.5650000000000001,0.585,223,1992
jhdefsvl,0.111,1.0,511,1919
qcfhwjxg,0.422,0.7280000000000001,306,478
zmdknszf,0.988,0.162,507,860
aduajclu,0.834,0.016000000000000042,921,1521
eozdtnvg,0.597,0.553,383,1293
amvjbcll,0.679,0.17099999999999996,519,1864
djmzddsl,0.232,0.918,953,1345
inktgznh,0.885,0.265,220,1938
rktdcwwr,1.0,0.066,480,1745
koxlgjvf,0.562,0.588,514,1345
jixwxjzz,0.014,0.836,75,1577
prwzhylg,0.289,0.8610000000000001,692,1282
mpkbdift,0.6769999999999999,0.173,754,1313
jonnhllg,0.04699999999999996,0.803,986,1747
wgjxintp,0.457,0.3929999999999999,922,1361
qtjnwzja,0.6669999999999999,0.183,705,1977
pbmfsjvg,0.26,0.89,84,761
arwhjfys,0.3869999999999999,0.463,156,1851
mrigpckb,0.703,0.447,395,892
xqkkosmg,0.371,0.779,926,1952
jdixfovj,0.929,0.221,705,1036
xxftirdn,0.458,0.6920000000000001,927,1565
bsnvmlpf,0.5840000000000001,0.566,904,1327
akoqsnlp,0.705,0.14500000000000005,978,1691
tahinvvh,0.72,0.13,403,1432
kbyvhhfj,0.31199999999999994,0.538,763,867
yktwitgw,0.63,0.22,7,897
bjrpwpmn,0.476,0.374,477,1676
gwkdgtkd,0,0.894,224,1314
nhkuckqb,0.151,0.699,924,2000
ajlsbrfn,1.0,0.112,338,600
zenocrpu,0.661,0.18899999999999997,98,975
ppamikjo,0.132,1.0,649,1163
zmnmwvyk,0.64,0.51,358,1423
ytagkmai,0,0.96,290,1520
oehlnjle,1.0,0.029,445,556
exbfryko,0.28300000000000003,0.867,598,1962
krajxvfi,0.18899999999999997,0.661,724,1119
qxtxyurz,0.845,0.005000000000000032,255,1653
czikwpaa,0.953,0.197,55,408
fyvamfqr,0,0.924,726,1970
thasevay,0.158,0.992,345,1164
wczfxxtu,0.855,0.29500000000000004,839,1596
dmmgsdux,0,0.951,682,1699
zfwofldu,0.024,1.0,72,1522
omffbyea,0.263,0.887,586,1035
bqafjrmz,0.22099999999999995,0.929,90,1235
jltjxkzf,0.557,0.293,423,432
yghgyini,0.86,0.29000000000000004,688,1905
qnrpcyjr,0.256,0.894,486,771
vsilygyl,0.696,0.15400000000000005,798,1843
gtzkxfqb,0.44799999999999995,0.402,708,899
dfsdtcpy,0.387,0.46299999999999997,918,1116
arjlrebk,0.566,0.5840000000000001,139,616
kuymwnpa,0.304,0.846,486,1622
zstdjxzf,0.604,0.546,200,863
qzzbplqc,0.829,0.021000000000000046,754,1602
tfmsqgwn,0.904,0.246,500,1598
krjwexbh,0.377,0.473,376,1110
bdgyswxw,0.52,0.63,238,1970
oorljilr,0.20900000000000005,0.941,73,963
urpzyvet,0.175,0.6749999999999999,900,1573
gognmfmv,0.387,0.763,449,814
llvktylf,1.0,0.039,269,1761
uyykmnwo,0.79,0.36,833,1580
lsthbaiq,0.854,0,45,1844
tddynjxf,0.578,0.5720000000000001,29,524
ouujinip,0.8250000000000001,0.325,155,1957
qzkkjbfc,0.06499999999999997,0.785,252,677
hyuhqrhq,0.135,1.0,297,1234
ntobxnkb,1.0,0.125,304,619
jdoxmmkv,0.53,0.31999999999999995,700,1672
nzpzpxog,0.44699999999999995,0.403,202,627
mwclzerb,0.14000000000000004,0.71,178,435
oezxvyzh,0.435,0.4149999999999999,915,1543
xixymrlf,0.107,1.0,156,1553
kettcwhq,0.355,0.495,289,705
tdfvqkzi,0.258,0.592,993,1619
vpadhwoo,0.876,0.274,458,1448
ixommfxj,0.033,1.0,60,1644
jgowhvds,0.686,0.16399999999999995,568,1819
jahocgmw,0.754,0.096,384,1145
qaiqbccy,0.18299999999999997,0.667,374,563
yczlwsdk,0.951,0,465,531
ggscpciu,0.745,0.405,304,374
vuispnvo,0.673,0.477,21,856
gzznefna,0.807,0.343,823,1085
obdszber,0.732,0.118,850,1321
xjhwbvqg,0.796,0.354,170,607
ygdcnvot,0.141,1.0,434,574
bxntuouq,0.184,0.666,294,1868
