name,x,y,time_in,time_out
svwloumz,0.876,0,609,1384
bdedykzo,0.527,0.32299999999999995,69,1246
moshufzm,0.873,0,674,1757
mzbldyjh,0.748,0.402,880,1861
rqjzifwi,0.365,0.785,114,391
jupsbgmr,0.278,0.872,728,885
ovcyzcqp,0.607,0.543,212,1794
offwsgwj,0.08299999999999999,0.767,435,457
iaesntzw,0.408,0.44200000000000006,273,628
hbnishha,0.555,0.29499999999999993,810,925
pvgudvtv,0,0.93,952,1053
ydbrykoa,0.9440000000000001,0.206,680,989
voolrngk,0.56,0.59,744,1753
tpstdgfw,0.936,0,577,1205
xlqschyp,0.786,0.06399999999999997,560,1053
jfxdvoew,0.715,0.435,851,992
zazfjjwy,0.377,0.473,896,1004
terhkbfo,0.535,0.615,61,1624
neomxxsj,0.369,0.481,762,1028
zbfldlzd,0.826,0.02400000000000005,425,1384
rdehahwp,0.43500000000000005,0.715,228,479
miwwiqsb,0.802,0.348,739,1891
plvhgels,0.382,0.468,816,1346
nqinbrus,0.597,0.553,152,984
prodeilq,0.583,0.267,737,1448
zhgwvfzt,0.739,0.41100000000000003,593,781
lwmbhfep,0.125,0.725,494,748
lbrguejf,0.06,0.7899999999999999,491,1891
tbksoblj,0.524,0.626,981,1916
otasmhir,0.68,0.47,658,1437
dpghddko,0.356,0.794,944,1676
fbabmpdv,0.593,0.557,528,1960
zshdmlfn,0.542,0.608,695,1322
oqyrtvey,0.594,0.556,552,1679
eomgmvew,0.339,0.511,984,1239
ocfrxqkt,0.9760000000000001,0.174,670,1790
vtldngwe,0.803,0.04699999999999996,199,1738
pcbnebfx,0.34099999999999997,0.509,271,1602
mnvdztsk,0.52,0.63,54,1713
piivtedx,0.923,0.22699999999999995,197,659
umahircg,0.44300000000000006,0.707,767,1472
kbxxgdlk,0.167,0.983,1000,1639
hukmmmru,1.0,0.091,578,610
kaamuqww,0.381,0.769,545,631
gwlweitd,0.651,0.499,258,1051
gokdhmfo,0.825,0.02500000000000005,25,188
lstaqoql,0.553,0.297,355,1954
eclfzcnm,0.549,0.601,830,1078
xqlcwcvc,0.57,0.28,589,899
xftnoauy,0.793,0.357,675,1740
xzmaudbl,0.808,0.041999999999999954,254,265
naxwajsd,0.875,0.275,724,1453
cewzyyqx,0.22799999999999995,0.922,593,604
zieuhdpt,1.0,0.023,670,1764
hlxjpvql,0.109,0.741,214,325
emjevsfn,0.538,0.31199999999999994,249,698
edvjngte,0.435,0.4149999999999999,408,1031
wlmylseb,0.135,0.715,660,1181
jwxognlo,0.606,0.24400000000000002,915,1721
nfaezoeg,0.3370000000000001,0.813,15,697
gxhskaaq,0.12,1.0,820,1901
rwqjdymo,0.388,0.46199999999999997,628,903
dabrtfuq,0.891,0.259,948,998
kwulhzrw,0.813,0.03700000000000006,168,1157
rxbhybfc,0.908,0.24199999999999997,126,1727
tmtelkop,0.158,0.692,53,1571
joefcjzu,0.3969999999999999,0.453,977,1140
nxcpegkq,0.07599999999999998,0.774,279,1245
vrakndjn,1.0,0.059,155,1000
zqqqjgus,0.96,0.19000000000000003,130,1276
qtzioefo,0.41600000000000004,0.734,365,609
mvkfzxsa,0.694,0.45600000000000007,616,870
khzwkkdi,0.966,0,524,1593
jashsykf,0.41800000000000004,0.732,692,1718
sviwvcaj,0.32300000000000006,0.827,274,1721
vurkilur,0.748,0.102,809,1348
jybseqim,0.271,0.879,317,461
balzzbhv,0.551,0.599,536,725
qqpzpjbt,0.59,0.26,120,316
hajlbfxo,0.201,0.6489999999999999,271,1044
esoxnqhu,0,0.933,399,1380
rtxwbfzo,0.34199999999999997,0.808,116,1746
qpddxaou,0.637,0.213,659,1206
dgarlolh,0.976,0,56,1223
zawhbsne,0.094,0.756,304,563
mbqzzllk,0.624,0.526,588,1143
adlkrrlv,1.0,0.099,110,1040
ynoofqzf,0.11,1.0,297,1217
jfwrxoau,0.617,0.233,325,1008
uucpyvjz,0.716,0.13400000000000004,150,334
gxkefzxf,0.595,0.555,15,1026
dohywgrn,0.902,0.24799999999999997,906,1332
xllodykg,0.916,0,45,83
hxcioqyw,0.261,0.589,63,1636
bxqeocxx,0.077,1.0,302,916
cusjxuzz,1.0,0.013,444,1438
vxzeghrr,0.04099999999999995,0.809,257,1657
bfcjbucw,0.23799999999999996,0.912,670,797
opmnexdb,0.092,0.758,16,206
hetfdkht,0.661,0.489,441,1557
zdzsspql,0,0.98,764,1276
vpsiunbb,0.934,0.21599999999999994,264,1174
nwxufcgx,0.341,0.509,92,795
lboytfis,0.485,0.665,70,400
klruhrub,0.808,0.041999999999999954,661,1675
pqgqdbwj,0.5119999999999999,0.338,703,1478
tfhqtxfq,0.761,0.389,875,947
gcuskqxl,0.791,0.359,450,1058
fonwgfya,0.602,0.248,565,1478
vbuoqyqt,0.613,0.537,379,854
ucddqeod,0.289,0.561,205,550
vxzakgzf,0.281,0.869,358,1429
qvzxszmi,0.3969999999999999,0.453,269,1031
fytjnjag,0.06199999999999997,0.788,280,1594
kspfblxz,0.008000000000000035,0.842,100,978
kbtbsqlj,0.202,0.9480000000000001,458,1577
hblcwbpo,0.729,0.121,798,1928
rvblhlax,0.525,0.625,960,1218
tcabzwiu,0.139,1.0,897,1307
gukyjfyv,1.0,0.118,11,1442
zswjmnpz,0.191,0.6589999999999999,350,1722
rnauhafv,0.542,0.608,773,1196
nyaajtfv,0.453,0.3969999999999999,343,1184
cvwsdncv,0.163,0.987,961,1708
xtmmxqxb,0.553,0.29699999999999993,107,1608
iiuywonh,0,0.916,309,682
nmqzocnq,0.675,0.475,650,1191
rbwpmbjm,0.235,0.615,339,450
okvfwktn,0.718,0.43200000000000005,425,1747
vtopclid,0.525,0.625,386,1384
emlrjozc,0.9410000000000001,0.209,734,1644
umzueuux,0.274,0.876,742,1214
qcrbxatb,0.122,1.0,549,1475
xpnaemhj,0.031,0.819,859,1867
pmvytjao,0.579,0.271,500,542
uppxekhl,0.158,0.692,135,1697
gydicmml,0.942,0,624,1535
brsavwln,0.539,0.31099999999999994,996,1382
zbbfirtg,0.257,0.593,727,1123
mivjzxql,0.262,0.588,993,1972
botzzrro,0.482,0.368,575,1913
kmlndnif,0.116,0.734,832,1123
fdlhdkwu,0,0.936,4,1092
mtimxuaq,0.145,1.0,478,669
hqmfffvr,0.151,0.699,670,1295
uqxzitko,0.375,0.475,506,1725
kcwtdghk,0.092,0.758,878,1827
gemuqlhz,0.656,0.494,972,1790
mkcrndhp,0.5770000000000001,0.573,465,653
jcspllyf,0.842,0.008000000000000035,50,361
yxdvelth,0.264,0.586,11,1129
dradldjr,0.471,0.379,237,1891
bczftadq,0.7859999999999999,0.064,351,1071
nehrbans,0.335,0.515,966,1497
vndfmvjt,0.679,0.471,658,1680
qvmyokgp,0,0.924,881,1486
zpovbuiz,0.18800000000000003,0.962,194,656
pdlquclk,0.798,0.352,956,1130
rjmsnbkm,0.772,0.078,347,1277
lfdoksak,0,0.963,52,1192
tqdklgdu,0.753,0.097,80,1275
vecmggpp,0.476,0.374,879,1186
xxprawhd,0.284,0.866,208,1301
efsukajy,0.673,0.477,340,904
wlbgzggw,0.5,0.35,583,1685
iwyqyzht,0.5,0.65,896,1869
bfgnlqjh,0.503,0.347,877,1392
mywqecfv,0.28,0.57,517,1356
owsgetvu,0.877,0,428,1959
tvyvutbl,0.413,0.737,546,653
nunozwbr,0.936,0.214,940,1765
pxmgwsqy,0.774,0.07599999999999998,887,1581
bgvtteck,0,0.893,202,1664
wnzjsiga,0.671,0.17899999999999996,12,1703
fjdrlvdb,0.29899999999999993,0.551,939,1195
hjlhxfri,0.19199999999999998,0.658,871,1186
qgqlgsov,0.57,0.28,97,1866
gsiluwfl,0.5499999999999999,0.3,153,1875
fubyeqop,0.689,0.4610000000000001,290,1372
flpykgff,1.0,0.037,681,1613
aowyweed,0.5219999999999999,0.328,235,334
enbklgvk,0.965,0,170,1363
socklprm,0.252,0.598,817,1129
yitsrara,0.28,0.87,282,956
eswxgixi,0.389,0.46099999999999997,995,1089
tcsamjvd,0.86,0,592,1174
fgkdrdvt,0.46399999999999997,0.686,171,418
omblecjz,0.668,0.482,351,1910
iqhsftph,1.0,0.079,573,643
iprmqpvm,0.066,0.7839999999999999,372,1303
yanmmdmz,0.866,0.284,550,559
tidbwvqs,0.152,0.998,115,692
jtepwuja,0.484,0.366,157,967
jfptjulk,0.161,0.689,16,487
bvcwkclo,0.071,0.779,479,639
khmautqj,0.43,0.7200000000000001,551,1081
xfpffdim,0.768,0.082,183,1880
lmdwihgp,0.581,0.269,664,1317
ruozlkfl,0.975,0.17500000000000002,895,1311
cddkorai,0.988,0.162,624,649
zundsupx,0.357,0.793,924,1522
nkqjyclw,0.257,0.893,634,1007
jngwatkb,0,0.909,592,1683
joemuylx,0.323,0.8270000000000001,277,1995
xkjofrif,0.525,0.32499999999999996,338,1971
gxkhyozi,0.403,0.747,240,661
ssuzbmew,0.704,0.44600000000000006,294,528
qpjgaxfc,0.45299999999999996,0.397,391,832
kpvajgih,0.9640000000000001,0.186,692,1080
tentkblf,0.775,0.07499999999999998,560,1172
mzaeyksr,0.981,0,264,763
aycefsco,0.897,0.253,431,1243
ymrhyqef,0.11500000000000002,0.735,367,1572
oleqhgtf,0.967,0.183,144,1611
tixhevzi,0.496,0.354,759,1106
erwkdwsv,0.153,0.997,896,1617
ezyoqwqd,0.431,0.719,36,788
kvqpwvfo,0.21899999999999994,0.931,365,1852
azhcloqg,1.0,0.005,218,1920
wnuevycp,1.0,0.131,959,1030
sdfdpwbk,0.212,0.9380000000000001,160,204
zehcnclo,0.083,1.0,602,1843
ouiajrvw,0.866,0,45,436
vnluzyfj,0.5179999999999999,0.332,182,1959
fzmrpidl,0.428,0.42200000000000004,430,1034
jtrpmogl,0.5199999999999999,0.33,176,1189
zshtsbzf,0.442,0.40800000000000003,583,1385
msuzihwx,0.238,0.612,519,598
meyeaqpn,0,0.93,494,1921
aaqywrui,0.307,0.543,758,1634
xmshging,0.778,0.372,614,1760
bfptjtfk,0.298,0.5519999999999999,322,360
gmjflrjk,0.5670000000000001,0.583,20,923
hgivagcq,0.491,0.659,674,1228
wmnsfogh,0.143,1.0,872,924
vqqzhxaj,0.699,0.151,266,1961
orucbjwt,0.834,0.316,521,1258
dfgrxjiq,0.866,0,198,1390
rcludvid,0.244,0.906,542,1346
uqsjqrqh,0.49,0.36,467,785
nynusoyz,0.213,0.937,279,410
tixkrnxj,0.848,0.30200000000000005,321,742
xgepgkxq,0.042999999999999955,0.807,574,798
vllkotab,0.543,0.607,382,465
kohmlqee,0,0.903,425,1370
azmplpeu,0.755,0.095,833,1273
iixpggyt,0.151,0.699,461,646
cpwfmoer,0.783,0.067,19,331
adoefvew,0.256,0.594,338,1720
yoikcpbk,0.499,0.651,719,934
cbgojsqb,0.666,0.484,174,450
nheatcez,0.89,0.26,442,483
yecyqkbd,0.803,0.04699999999999996,520,1556
quuoosox,0.52,0.32999999999999996,169,281
cwkcrfif,0.169,0.981,435,1122
tceyvqib,1.0,0.127,690,953
vjboyzwe,0.525,0.625,594,699
ttvkokgc,0.45899999999999996,0.391,729,1767
bjmsaxzp,0.512,0.638,636,1093
jjcvgbcd,0.472,0.378,948,1690
xdhzjpau,0.29800000000000004,0.852,928,1384
rluehzcc,0.43300000000000005,0.717,708,1979
owhuobrg,0.565,0.5850000000000001,941,1981
hdsvcyjg,0.615,0.235,838,1668
ykncftqj,0.786,0.364,545,753
maaefugs,1.0,0.09,16,1468
shzbkwaq,0.346,0.804,485,1265
jknitium,0.93,0.22,757,900
aaoqpezp,0.17199999999999996,0.678,424,1259
akoudibi,0.072,1.0,107,1945
zhmjfjrh,0.778,0.072,514,1073
atztmmyj,0.33,0.82,31,663
gesiczbq,0.204,0.9460000000000001,501,582
vgfzfgtl,0.535,0.31499999999999995,138,1773
kbdgptpb,0.212,0.638,234,1208
aalxsiuf,0.871,0,489,1545
rpclqncx,0.044,0.8059999999999999,938,1493
fnrygbrz,0,0.965,900,1101
tglzguhz,0.154,0.996,587,1732
deqmeigj,0.6569999999999999,0.193,19,436
vwpotbgv,0.145,0.705,749,1149
lgrmrytd,0.386,0.764,285,657
copwrtdr,0.25,0.9,616,1444
pharylaq,0.235,0.615,918,943
thenaagq,0,0.951,159,1755
eybytouv,0.108,0.742,307,952
adnjidcy,0.5379999999999999,0.312,445,1728
bftkmpow,0.754,0.396,723,1199
bmmntjwm,0.20100000000000004,0.949,794,890
zafontfc,0.8119999999999999,0.338,86,626
uevdpyyf,0.837,0.01300000000000004,361,1476
hhbeeqfs,0.662,0.18799999999999997,505,525
lfhpyycg,0.98,0,150,1977
vcfxhkhu,0.228,0.922,943,1555
ufsronvo,0.45399999999999996,0.396,357,1681
kgqacjki,0.723,0.12700000000000003,474,902
lljewnbm,0.704,0.146,363,1386
lotzxfkt,0.865,0.28500000000000003,76,446
jirtrqhr,0.356,0.494,594,847
pumihzdo,0.0020000000000000295,0.848,739,1389
gpyqxzlg,0.643,0.207,111,1487
ceswivwz,0.963,0.18700000000000003,960,1558
qpjdokqy,0.8130000000000001,0.337,985,1937
cuwmlunn,0.3370000000000001,0.813,89,596
xltraktt,0.367,0.483,957,1632
ocqeiyap,0.75,0.4,305,1364
hyrmjfrv,0.465,0.3849999999999999,807,1196
qcroxghy,0.685,0.16499999999999995,985,1833
ylufnklw,1.0,0.061,273,274
addhedgx,0.191,0.6589999999999999,695,1368
dxwjpjay,0.14600000000000005,0.704,520,631
dialmswf,0.07099999999999998,0.779,252,904
phiodmkm,0.737,0.41300000000000003,409,1716
xjjxpcee,0.461,0.3889999999999999,197,473
msymvxmg,0.735,0.41500000000000004,194,1943
vxxtetmu,0.798,0.352,835,1907
lucsagrc,0.356,0.494,854,1234
pmukpibx,0.756,0.394,26,1821
subbosgh,1.0,0.136,443,1608
qlyqozgk,0.836,0.01400000000000004,829,1812
byhgjeqt,0.668,0.482,101,120
oiondppk,0.793,0.357,689,1613
vmmxnzol,0.951,0.199,120,481
zllairfs,0.18299999999999997,0.667,403,811
jkxwcrgw,0.369,0.781,830,1694
hnszkkjh,0.18499999999999997,0.665,602,996
iaawaosz,0,0.986,205,1591
ydtzodur,0.5770000000000001,0.573,272,1735
rwkqwpkx,0.718,0.43200000000000005,796,863
hfmbmsjz,0.687,0.16299999999999995,169,357
rrrbwmdl,0.823,0.32700000000000007,400,1094
brdztvue,0.267,0.583,821,1477
ccwnweri,0.955,0.19500000000000003,732,1516
ihmradrp,0.5379999999999999,0.312,371,1905
jewbgkvc,0.21799999999999994,0.932,913,1747
thgnivuq,0.855,0,232,279
vulepvpy,0.18300000000000002,0.967,131,1128
ugsbsoag,0.548,0.30199999999999994,538,1746
rjkzskfx,0.44900000000000007,0.701,661,1786
sxrxmeth,0.281,0.569,884,1997
limpgyji,0.267,0.583,970,1690
yudthsgo,0.211,0.639,938,1239
xlpptwhd,0.14400000000000004,0.706,844,1509
cotkqudp,0.344,0.806,515,669
xjepydlz,0.369,0.481,413,1245
qlbevipd,0.269,0.581,255,1315
iffdorow,0.32800000000000007,0.822,52,1754
yfmyvclg,0.568,0.282,470,1758
musrzjiw,0.65,0.2,943,1370
qeodnybx,1.0,0.007,49,319
ymbmodnk,0.527,0.32299999999999995,912,1733
zunmyqic,0.6669999999999999,0.183,388,803
cfwldzzo,0.114,1.0,633,1421
yxnvmvaw,0.359,0.491,621,1675
ebrmjzxj,0.213,0.937,838,1860
zgorhbqv,0.818,0.032,62,1965
eggdfywj,1.0,0.025,511,1575
fvbqqfcc,0.401,0.44899999999999995,314,1398
ltuzotdk,0,0.954,542,1547
lzbicefo,0.551,0.599,935,1346
tbkknxuf,0.285,0.8650000000000001,920,953
vpampjcr,0.393,0.45699999999999996,497,1413
opsvmhkp,0.2879999999999999,0.562,960,1082
nhvmlxpz,0.661,0.489,801,900
qxxiofyj,0.217,0.633,558,1345
ikrhhsgi,0.965,0.185,277,1827
nodhnfrb,0.46699999999999997,0.383,512,621
isdroerz,0.499,0.651,883,1288
xotbvnjt,0.605,0.545,913,1090
ypysnwde,0.041,0.8089999999999999,328,602
tgyumpjs,0.101,1.0,492,1055
powhjzlq,0.682,0.46799999999999997,155,771
zyxrqjrr,0.278,0.872,875,1368
dhdowrhb,0.30900000000000005,0.841,319,1059
hcawhors,0.234,0.616,819,1877
wwdogljv,0.223,0.627,304,755
irnsauij,0.713,0.13700000000000004,616,1489
jcodmyni,0.835,0.31500000000000006,0,1292
mijwxfub,0.5419999999999999,0.308,101,733
qdtzikph,0.273,0.877,217,221
vxmnxluz,0.646,0.204,534,1391
tetfqgaz,0.563,0.5870000000000001,26,763
eknfqyov,0.91,0.24,723,1475
chuuhbnu,0.495,0.355,513,731
hvdjzmtc,0.132,0.718,361,1063
exhxgkic,0.561,0.589,998,1845
uidydyeq,0.549,0.301,315,453
hhvrkzza,0.697,0.453,263,1299
bmbzfcao,0.903,0.247,67,678
nkdmkpbj,0.811,0.33899999999999997,311,925
rgzazlpm,0.7799999999999999,0.07,713,1845
qgrhyezt,0.637,0.513,190,1927
bflrwblv,0.43000000000000005,0.42,225,735
nzgotoxz,1.0,0.096,584,664
ngwlwnnn,0.515,0.635,511,1252
hzimxpby,0.307,0.8430000000000001,584,1269
zgxthogw,0,0.861,834,1156
qrxsntlo,0.7799999999999999,0.07,463,1333
fikkyuli,0.801,0.04899999999999996,870,1166
lbtassnb,0.706,0.144,132,532
glpbstil,0.912,0.238,958,1062
pllfwatm,0.515,0.33499999999999996,375,1724
jswadohk,0.077,0.773,233,1943
mulqoyxr,0.711,0.139,740,1025
gnxxcyvb,0.918,0.23199999999999996,553,1463
ssvzhjtg,0,0.977,505,1084
mqyqyjmj,0.31099999999999994,0.539,425,1811
mwbepbva,0.5840000000000001,0.566,982,1724
kelmzmuq,0.435,0.4149999999999999,780,978
zolxoqvk,0.23299999999999996,0.917,917,1335
maupulit,0.813,0.03700000000000006,600,1235
oiqomwny,0.22,0.93,196,1986
uzdysjfc,0.095,1.0,822,1355
cswweuzm,0.495,0.355,444,474
dtkppied,0.955,0.19500000000000003,282,1741
ahxatvxu,0.372,0.478,964,1073
ccfqntlo,0.876,0.274,379,833
zswwjiwm,0.17800000000000002,0.972,568,1890
prpmjels,0.433,0.717,656,1740
bmiphfmu,0.474,0.376,45,1806
cxjvtdrd,0.686,0.16399999999999995,915,1698
omrjhmeb,0.929,0.22099999999999995,780,1418
dyhrfbzr,0.45399999999999996,0.396,688,1814
eerrezxf,0,0.891,638,819
mhyiyorc,0.671,0.479,519,1598
hbslkjxn,0.986,0.164,33,37
avmgwxzv,0.08399999999999999,0.766,237,1591
hjzpfsjj,0.45099999999999996,0.399,172,1984
uipgibei,0.286,0.564,91,375
tbsmugsv,0.6629999999999999,0.187,346,425
rqnizamk,0.776,0.374,780,1947
vrzxdboe,0.385,0.46499999999999997,831,982
vgddlanp,0.30399999999999994,0.546,86,662
hngsatmg,0.052,0.7979999999999999,244,795
ohebofrz,0.16000000000000006,0.69,223,1535
khkqrnrj,0,0.936,581,1264
xvgazrtw,0.772,0.378,217,1996
fkqbbzlz,0.378,0.472,400,943
lcwqkrrw,0.918,0.232,945,1592
lcbjbkyv,0.689,0.461,572,1089
iqbwbzqh,1.0,0.137,486,727
ghupczbl,0.24,0.61,921,1375
hdwtvilp,0.382,0.768,564,916
qyryccgu,0.85,0.3,809,1696
dxgxxisd,0.6729999999999999,0.177,852,1690
zfvdzfdq,0.535,0.615,377,1964
ghuufeim,0.739,0.111,390,1451
pwzwxmsd,0.69,0.16,293,1014
ituvlfiq,0.246,0.604,752,1253
vnzmodig,0.43899999999999995,0.411,440,1012
cbnfcrmo,0.17,0.98,28,670
lpaekvxt,0,0.958,629,1441
qwfaavkq,0.43800000000000006,0.412,71,140
vuapubtd,0.524,0.626,285,608
obnesjvu,0.841,0.30900000000000005,150,1585
kxicvjpp,0.908,0,19,716
ixkznddf,0.374,0.776,323,844
ieksgvcl,0.959,0,574,666
dvsmlhyl,0.771,0.079,830,1717
vjrqqrxq,0.343,0.807,981,1768
fefxjujt,0.473,0.377,699,1599
nkvucsqz,0.369,0.781,939,1216
ensfvwah,0.092,1.0,375,856
epecjpzx,0.167,0.983,953,1046
ayksqgyc,0.14800000000000005,0.702,120,1859
wfmwxhol,0.544,0.30599999999999994,466,1275
iljaugjq,0.222,0.628,713,1344
izhrwquq,0.376,0.774,558,621
xeyhlznc,0.584,0.5660000000000001,699,854
zdagbqnb,0.04699999999999996,0.803,423,1978
czbejpug,0,0.952,200,399
bjhwjfer,0.755,0.395,95,201
yowicrkx,0.68,0.16999999999999996,276,369
tqcbruhs,0.33100000000000007,0.819,760,1984
usazvbci,1.0,0.024,367,1421
vhnopiiq,1.0,0.091,584,787
djfruejm,0.19399999999999998,0.656,613,1351
irwbukmb,0.8059999999999999,0.044,829,1210
dtslehbp,0.59,0.56,992,1910
wjzuaoge,0.006,1.0,333,1473
zhrutqem,0.302,0.848,332,679
fyvnmxsy,0.807,0.343,706,1090
wdiegkoy,0.385,0.46499999999999997,372,1106
tqbwbcyd,0.257,0.593,530,1110
whmezhpx,0.85,0.3,107,1073
tjdjmdvf,0.486,0.664,325,1352
ykoqebiv,0.854,0.29600000000000004,157,1923
lwfwakfk,0.59,0.56,440,1830
xxlywnsv,1.0,0.135,701,1529
gugqdbbo,0.30300000000000005,0.847,244,1260
ygnczsfu,0.919,0.231,830,1509
wipknpge,0.634,0.216,946,1172
itsctfkh,0.45399999999999996,0.396,73,1470
askbigao,0.684,0.46599999999999997,691,1600
eharkpsx,0.764,0.086,206,376
xlmgmlfv,0.569,0.281,523,1088
adgmjgxd,0.811,0.03899999999999995,396,935
caumhbjt,0.028000000000000053,0.822,342,345
tuamaiuu,0.143,1.0,876,1312
xlfjkhwh,0.7380000000000001,0.412,98,940
wfxjptxh,0.17199999999999996,0.678,382,428
teiwexay,0.347,0.503,690,1408
ttfbdhtn,0.473,0.377,125,1813
etzjjsbw,0.732,0.118,781,1737
icagicge,0.198,0.9520000000000001,537,1708
xwdpjrtj,0.058,1.0,739,1283
fguluscc,0.989,0.161,991,1557
gihrwalz,0.978,0,822,1273
wukwdnbf,0.166,0.984,435,866
eovkgrce,0.167,0.983,312,936
tzjmguvj,0.29699999999999993,0.553,87,545
bkyvccwj,0.277,0.873,268,1625
ckkacxlz,0.23399999999999996,0.916,72,238
epebdeui,0.142,1.0,456,1884
afifkvyo,0.08499999999999999,0.765,750,1064
nnuicpvt,0.37,0.78,627,1882
lwdgkshg,0.445,0.4049999999999999,731,1771
euzghcwe,0,0.863,888,1941
